[
Record [type=1, time=Sat Jul 08 11:32:35 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:32:35 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sun Jul 09 23:05:40 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 09 23:05:51 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 09 23:05:51 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Tue Jul 11 00:12:53 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Tue Jul 11 00:13:06 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Tue Jul 11 00:13:06 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Fri Jul 14 13:38:28 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Fri Jul 14 13:38:38 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Fri Jul 14 13:38:38 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sat Jul 15 22:08:50 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 15 22:08:59 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 15 22:08:59 EDT 2017, userid=ast112, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sat Jul 08 11:51:41 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=start], 
Record [type=1, time=Sat Jul 08 11:51:47 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=help], 
Record [type=1, time=Sat Jul 08 11:52:07 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=start], 
Record [type=1, time=Sat Jul 08 11:52:11 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=start], 
Record [type=1, time=Sat Jul 08 11:52:20 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=pwtog], 
Record [type=1, time=Sat Jul 08 11:52:21 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=pwtog], 
Record [type=1, time=Sat Jul 08 11:52:25 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=pwtest], 
Record [type=1, time=Sat Jul 08 11:52:29 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:52:40 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:52:49 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:57:52 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:57:59 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:57:59 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=login, data=failure], 
Record [type=1, time=Sat Jul 08 11:58:21 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=start], 
Record [type=1, time=Sat Jul 08 11:58:41 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:58:43 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:58:52 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:59:00 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:59:08 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:59:08 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sun Jul 09 14:53:09 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 09 14:53:16 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 09 14:53:16 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Tue Jul 11 14:26:29 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Tue Jul 11 14:26:41 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Tue Jul 11 14:26:41 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sat Jul 15 10:15:28 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 15 10:15:36 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 15 10:15:36 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sun Jul 16 10:21:58 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 16 10:22:20 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 16 10:22:20 EDT 2017, userid=ast114, site=studentlife, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sat Jul 08 11:54:12 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=create, data=start], 
Record [type=1, time=Sat Jul 08 11:54:22 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=create, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:54:25 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:54:33 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:56:44 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:56:52 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:56:52 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sun Jul 09 14:48:01 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 09 14:48:13 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 09 14:48:13 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=login, data=failure], 
Record [type=1, time=Sun Jul 09 14:48:19 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 09 14:48:33 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 09 14:48:33 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=login, data=failure], 
Record [type=1, time=Sun Jul 09 14:48:39 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 09 14:48:49 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 09 14:48:49 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=login, data=failure], 
Record [type=1, time=Sun Jul 09 14:48:54 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 09 14:49:01 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 09 14:49:01 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=login, data=failure], 
Record [type=1, time=Sun Jul 09 14:49:08 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 09 14:49:29 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 09 14:49:42 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 09 14:49:43 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Tue Jul 11 14:28:49 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Tue Jul 11 14:29:00 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Tue Jul 11 14:29:00 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sat Jul 15 10:12:53 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 15 10:13:02 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 15 10:13:03 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sun Jul 16 10:20:37 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 16 10:20:56 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 16 10:20:57 EDT 2017, userid=ast114, site=voteforyou, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sat Jul 08 11:46:06 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=create, data=start], 
Record [type=1, time=Sat Jul 08 11:46:24 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=create, data=pwtest], 
Record [type=1, time=Sat Jul 08 11:46:41 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=create, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:46:52 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:46:59 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:47:09 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:47:17 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:47:43 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:47:50 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:47:50 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=failure], 
Record [type=1, time=Sat Jul 08 00:01:35 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=create, data=start], 
Record [type=1, time=Sat Jul 08 00:01:56 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=create, data=pwtest], 
Record [type=1, time=Sat Jul 08 00:02:07 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=create, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 00:02:09 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 00:02:16 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 00:02:24 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 00:02:32 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 00:02:32 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sun Jul 09 14:50:53 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 09 14:51:04 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 09 14:51:05 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=failure], 
Record [type=1, time=Sun Jul 09 14:51:08 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 09 14:51:16 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 09 14:51:17 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Tue Jul 11 14:30:01 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Tue Jul 11 14:30:11 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Tue Jul 11 14:30:11 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sat Jul 15 10:13:57 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 15 10:14:08 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 15 10:14:09 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sun Jul 16 10:23:47 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sun Jul 16 10:23:55 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sun Jul 16 10:23:55 EDT 2017, userid=ast114, site=wvacation, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sat Jul 08 11:54:56 EDT 2017, userid=ast115, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=start], 
Record [type=1, time=Sat Jul 08 11:55:06 EDT 2017, userid=ast115, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:55:12 EDT 2017, userid=ast115, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:55:17 EDT 2017, userid=ast115, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:55:32 EDT 2017, userid=ast115, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=start], 
Record [type=1, time=Sat Jul 08 11:55:37 EDT 2017, userid=ast115, site=studentlife, scheme=testtextrandom, mode=az09-4, event=enter, data=passwordSubmitted], 
Record [type=1, time=Sat Jul 08 11:55:37 EDT 2017, userid=ast115, site=studentlife, scheme=testtextrandom, mode=az09-4, event=login, data=success], 
Record [type=1, time=Sun Jul 09 13:41:56 EDT 2017, userid=ast115, site=studentlife, scheme=testtextrandom, mode=az09-4, event=create, data=start], 
